long,lat,group,order,region,subregion
-109.53807067871094,40.760215759277344,2770,80412,utah,uintah
-109.526611328125,40.74876022338867,2770,80413,utah,uintah
-109.5094223022461,40.731571197509766,2770,80414,utah,uintah
-109.49796295166016,40.70865249633789,2770,80415,utah,uintah
-109.46931457519531,40.70865249633789,2770,80416,utah,uintah
-109.44066619873047,40.70865249633789,2770,80417,utah,uintah
-109.42920684814453,40.72010803222656,2770,80418,utah,uintah
-109.42920684814453,40.737300872802734,2770,80419,utah,uintah
-109.4234848022461,40.74876022338867,2770,80420,utah,uintah
-109.40628814697266,40.75448989868164,2770,80421,utah,uintah
-109.40628814697266,40.76594543457031,2770,80422,utah,uintah
-109.37764739990234,40.777408599853516,2770,80423,utah,uintah
-109.37191772460938,40.78886413574219,2770,80424,utah,uintah
-109.3604507446289,40.83470153808594,2770,80425,utah,uintah
-109.18856811523438,40.83470153808594,2770,80426,utah,uintah
-109.18856811523438,40.777408599853516,2770,80427,utah,uintah
-109.1828384399414,40.777408599853516,2770,80428,utah,uintah
-109.1656494140625,40.77167892456055,2770,80429,utah,uintah
-109.15991973876953,40.67427444458008,2770,80430,utah,uintah
-109.15419006347656,40.66854476928711,2770,80431,utah,uintah
-109.1484603881836,40.66281509399414,2770,80432,utah,uintah
-109.0567855834961,40.65708541870117,2770,80433,utah,uintah
-109.0567855834961,40.22163772583008,2770,80434,utah,uintah
-109.0567855834961,39.6544075012207,2770,80435,utah,uintah
-109.06251525878906,39.49971008300781,2770,80436,utah,uintah
-109.11408233642578,39.488250732421875,2770,80437,utah,uintah
-109.15419006347656,39.493980407714844,2770,80438,utah,uintah
-109.1828384399414,39.493980407714844,2770,80439,utah,uintah
-109.21148681640625,39.47106170654297,2770,80440,utah,uintah
-109.24586486816406,39.48252487182617,2770,80441,utah,uintah
-109.29170227050781,39.46533203125,2770,80442,utah,uintah
-109.75579071044922,39.47106170654297,2770,80443,utah,uintah
-110.03081512451172,39.47106170654297,2770,80444,utah,uintah
-110.03654479980469,39.51689910888672,2770,80445,utah,uintah
-110.0537338256836,39.539817810058594,2770,80446,utah,uintah
-110.03654479980469,39.56273651123047,2770,80447,utah,uintah
-110.04227447509766,39.585655212402344,2770,80448,utah,uintah
-110.02508544921875,39.61429977416992,2770,80449,utah,uintah
-110.03081512451172,39.6372184753418,2770,80450,utah,uintah
-109.979248046875,39.665870666503906,2770,80451,utah,uintah
-109.9964370727539,39.68878936767578,2770,80452,utah,uintah
-109.95632934570312,39.70024490356445,2770,80453,utah,uintah
-109.94486999511719,39.7288932800293,2770,80454,utah,uintah
-109.94486999511719,39.780460357666016,2770,80455,utah,uintah
-109.93341064453125,39.79764938354492,2770,80456,utah,uintah
-109.89903259277344,39.79764938354492,2770,80457,utah,uintah
-109.88184356689453,39.80337905883789,2770,80458,utah,uintah
-109.89330291748047,39.81483459472656,2770,80459,utah,uintah
-109.98497772216797,39.80910873413086,2770,80460,utah,uintah
-109.98497772216797,40.806053161621094,2770,80461,utah,uintah
-111.2454833984375,39.81483459472656,2771,80463,utah,utah
-111.65228271484375,39.81483459472656,2771,80464,utah,utah
-111.6866683959961,39.80337905883789,2771,80465,utah,utah
-111.72103881835938,39.84348678588867,2771,80466,utah,utah
-111.80125427246094,39.92369842529297,2771,80467,utah,utah
-111.82990264892578,39.92942810058594,2771,80468,utah,utah
-111.93875885009766,39.88359069824219,2771,80469,utah,utah
-111.99032592773438,39.80910873413086,2771,80470,utah,utah
-112.06481170654297,39.780460357666016,2771,80471,utah,utah
-112.08200073242188,39.79764938354492,2771,80472,utah,utah
-112.06481170654297,39.81483459472656,2771,80473,utah,utah
-112.0762710571289,39.84348678588867,2771,80474,utah,utah
-112.0476303100586,39.88359069824219,2771,80475,utah,utah
-112.06481170654297,39.9122428894043,2771,80476,utah,utah
-112.09346771240234,39.92942810058594,2771,80477,utah,utah
-112.09346771240234,39.95234680175781,2771,80478,utah,utah
-112.14502716064453,39.980995178222656,2771,80479,utah,utah
-112.17367553710938,40.02109909057617,2771,80480,utah,utah
-112.17367553710938,40.0898551940918,2771,80481,utah,utah
-112.15648651123047,40.1070442199707,2771,80482,utah,utah
-112.1679458618164,40.13569259643555,2771,80483,utah,utah
-112.14502716064453,40.21590805053711,2771,80484,utah,utah
-112.17367553710938,40.238826751708984,2771,80485,utah,utah
-112.20232391357422,40.324771881103516,2771,80486,utah,utah
-112.17367553710938,40.34769058227539,2771,80487,utah,utah
-112.20805358886719,40.393524169921875,2771,80488,utah,utah
-112.19086456298828,40.42217254638672,2771,80489,utah,utah
-112.21378326416016,40.4622802734375,2771,80490,utah,utah
-112.17941284179688,40.479469299316406,2771,80491,utah,utah
-112.15648651123047,40.47373580932617,2771,80492,utah,utah
-112.13357543945312,40.479469299316406,2771,80493,utah,utah
-112.10491943359375,40.4508171081543,2771,80494,utah,utah
-112.05335998535156,40.4622802734375,2771,80495,utah,utah
-112.04190063476562,40.47373580932617,2771,80496,utah,utah
-112.02470397949219,40.47373580932617,2771,80497,utah,utah
-112.01325225830078,40.439361572265625,2771,80498,utah,utah
-111.90438842773438,40.4508171081543,2771,80499,utah,utah
-111.83563232421875,40.50238800048828,2771,80500,utah,utah
-111.73249816894531,40.53676223754883,2771,80501,utah,utah
-111.6981201171875,40.5424919128418,2771,80502,utah,utah
-111.64656066894531,40.56541061401367,2771,80503,utah,utah
-111.5949935913086,40.57686996459961,2771,80504,utah,utah
-111.57206726074219,40.54822540283203,2771,80505,utah,utah
-111.56633758544922,40.50811767578125,2771,80506,utah,utah
-111.61217498779297,40.41071319580078,2771,80507,utah,utah
-111.56061553955078,40.35914611816406,2771,80508,utah,utah
-111.49185180664062,40.35914611816406,2771,80509,utah,utah
-111.45748138427734,40.324771881103516,2771,80510,utah,utah
-111.46894073486328,40.29039001464844,2771,80511,utah,utah
-111.43456268310547,40.278934478759766,2771,80512,utah,utah
-111.3543472290039,40.278934478759766,2771,80513,utah,utah
-111.29132080078125,40.25601577758789,2771,80514,utah,utah
-111.29705047607422,40.21590805053711,2771,80515,utah,utah
-111.23975372314453,40.1815299987793,2771,80516,utah,utah
-111.2454833984375,40.15288162231445,2771,80517,utah,utah
-111.2340316772461,40.118507385253906,2771,80518,utah,utah
-111.25694274902344,40.0898551940918,2771,80519,utah,utah
-111.2454833984375,40.038291931152344,2771,80520,utah,utah
-111.20537567138672,40.04975128173828,2771,80521,utah,utah
-111.18246459960938,40.032562255859375,2771,80522,utah,utah
-111.18246459960938,39.980995178222656,2771,80523,utah,utah
-111.14808654785156,39.97526550292969,2771,80524,utah,utah
-111.12516021728516,39.946617126464844,2771,80525,utah,utah
-111.09078979492188,39.946617126464844,2771,80526,utah,utah
-111.09078979492188,39.89505386352539,2771,80527,utah,utah
-111.05641174316406,39.90650939941406,2771,80528,utah,utah
-110.96473693847656,39.90650939941406,2771,80529,utah,utah
-110.9017105102539,39.900779724121094,2771,80530,utah,utah
-110.86160278320312,39.89505386352539,2771,80531,utah,utah
-110.86160278320312,39.81483459472656,2771,80532,utah,utah
-111.2454833984375,39.81483459472656,2771,80533,utah,utah
-111.57206726074219,40.61697769165039,2772,80535,utah,wasatch
-111.54342651367188,40.61697769165039,2772,80536,utah,wasatch
-111.49758911132812,40.61124801635742,2772,80537,utah,wasatch
-111.48612213134766,40.639896392822266,2772,80538,utah,wasatch
-111.46894073486328,40.6513557434082,2772,80539,utah,wasatch
-111.44601440429688,40.65708541870117,2772,80540,utah,wasatch
-111.45175170898438,40.68000411987305,2772,80541,utah,wasatch
-111.40018463134766,40.68000411987305,2772,80542,utah,wasatch
-111.38872528076172,40.6513557434082,2772,80543,utah,wasatch
-111.2454833984375,40.57686996459961,2772,80544,utah,wasatch
-111.16526794433594,40.5596809387207,2772,80545,utah,wasatch
-111.14808654785156,40.56541061401367,2772,80546,utah,wasatch
-111.13088989257812,40.58832931518555,2772,80547,utah,wasatch
-111.05641174316406,40.58832931518555,2772,80548,utah,wasatch
-110.99911499023438,40.599788665771484,2772,80549,utah,wasatch
-110.95327758789062,40.6513557434082,2772,80550,utah,wasatch
-110.94181823730469,40.67427444458008,2772,80551,utah,wasatch
-110.91889953613281,40.67427444458008,2772,80552,utah,wasatch
-110.91889953613281,40.439361572265625,2772,80553,utah,wasatch
-110.90744018554688,40.433631896972656,2772,80554,utah,wasatch
-110.90744018554688,40.192989349365234,2772,80555,utah,wasatch
-110.91316986083984,40.0898551940918,2772,80556,utah,wasatch
-110.89598083496094,40.08412551879883,2772,80557,utah,wasatch
-110.9017105102539,39.900779724121094,2772,80558,utah,wasatch
-110.96473693847656,39.90650939941406,2772,80559,utah,wasatch
-111.05641174316406,39.90650939941406,2772,80560,utah,wasatch
-111.09078979492188,39.89505386352539,2772,80561,utah,wasatch
-111.09078979492188,39.946617126464844,2772,80562,utah,wasatch
-111.12516021728516,39.946617126464844,2772,80563,utah,wasatch
-111.14808654785156,39.97526550292969,2772,80564,utah,wasatch
-111.18246459960938,39.980995178222656,2772,80565,utah,wasatch
-111.18246459960938,40.032562255859375,2772,80566,utah,wasatch
-111.20537567138672,40.04975128173828,2772,80567,utah,wasatch
-111.2454833984375,40.038291931152344,2772,80568,utah,wasatch
-111.25694274902344,40.0898551940918,2772,80569,utah,wasatch
-111.2340316772461,40.118507385253906,2772,80570,utah,wasatch
-111.2454833984375,40.15288162231445,2772,80571,utah,wasatch
-111.23975372314453,40.1815299987793,2772,80572,utah,wasatch
-111.29705047607422,40.21590805053711,2772,80573,utah,wasatch
-111.29132080078125,40.25601577758789,2772,80574,utah,wasatch
-111.3543472290039,40.278934478759766,2772,80575,utah,wasatch
-111.43456268310547,40.278934478759766,2772,80576,utah,wasatch
-111.46894073486328,40.29039001464844,2772,80577,utah,wasatch
-111.45748138427734,40.324771881103516,2772,80578,utah,wasatch
-111.49185180664062,40.35914611816406,2772,80579,utah,wasatch
-111.56061553955078,40.35914611816406,2772,80580,utah,wasatch
-111.61217498779297,40.41071319580078,2772,80581,utah,wasatch
-111.56633758544922,40.50811767578125,2772,80582,utah,wasatch
-111.57206726074219,40.54822540283203,2772,80583,utah,wasatch
-111.5949935913086,40.57686996459961,2772,80584,utah,wasatch
-111.56633758544922,40.60551834106445,2772,80585,utah,wasatch
-111.57206726074219,40.61697769165039,2772,80586,utah,wasatch
-112.90133666992188,37.50581741333008,2773,80588,utah,washington
-112.90706634521484,37.44279479980469,2773,80589,utah,washington
-112.90706634521484,37.2938232421875,2773,80590,utah,washington
-112.89559936523438,37.276634216308594,2773,80591,utah,washington
-112.90133666992188,37.08755874633789,2773,80592,utah,washington
-112.90706634521484,36.99588394165039,2773,80593,utah,washington
-113.00447082519531,37.00161361694336,2773,80594,utah,washington
-113.27948760986328,37.00161361694336,2773,80595,utah,washington
-113.53732299804688,37.00161361694336,2773,80596,utah,washington
-113.82379913330078,36.99588394165039,2773,80597,utah,washington
-114.04151916503906,36.99588394165039,2773,80598,utah,washington
-114.04724884033203,37.608951568603516,2773,80599,utah,washington
-113.5831527709961,37.60322189331055,2773,80600,utah,washington
-113.57742309570312,37.62040710449219,2773,80601,utah,washington
-113.47428894042969,37.61467742919922,2773,80602,utah,washington
-113.46855926513672,37.54019546508789,2773,80603,utah,washington
-113.26229858398438,37.53446578979492,2773,80604,utah,washington
-113.25656127929688,37.49435806274414,2773,80605,utah,washington
-113.11332702636719,37.48862838745117,2773,80606,utah,washington
-113.10759735107422,37.477169036865234,2773,80607,utah,washington
-113.02738189697266,37.477169036865234,2773,80608,utah,washington
-113.02738189697266,37.50581741333008,2773,80609,utah,washington
-112.90133666992188,37.50581741333008,2773,80610,utah,washington
-111.7153091430664,38.50276184082031,2774,80612,utah,wayne
-111.29705047607422,38.50276184082031,2774,80613,utah,wayne
-110.01362609863281,38.497032165527344,2774,80614,utah,wayne
-110.00216674804688,38.48557662963867,2774,80615,utah,wayne
-110.01935577392578,38.474117279052734,2774,80616,utah,wayne
-110.04800415039062,38.45692443847656,2774,80617,utah,wayne
-110.00216674804688,38.428279876708984,2774,80618,utah,wayne
-110.01935577392578,38.40536117553711,2774,80619,utah,wayne
-110.01362609863281,38.3881721496582,2774,80620,utah,wayne
-109.97351837158203,38.382442474365234,2774,80621,utah,wayne
-109.97351837158203,38.35379409790039,2774,80622,utah,wayne
-109.95059967041016,38.34233474731445,2774,80623,utah,wayne
-109.9620590209961,38.33087921142578,2774,80624,utah,wayne
-109.93914031982422,38.27357864379883,2774,80625,utah,wayne
-109.91049194335938,38.267852783203125,2774,80626,utah,wayne
-109.91049194335938,38.24493408203125,2774,80627,utah,wayne
-109.89330291748047,38.23347473144531,2774,80628,utah,wayne
-109.9047622680664,38.222015380859375,2774,80629,utah,wayne
-109.8875732421875,38.1990966796875,2774,80630,utah,wayne
-109.89330291748047,38.176177978515625,2774,80631,utah,wayne
-109.91049194335938,38.170448303222656,2774,80632,utah,wayne
-109.92768096923828,38.15325927734375,2774,80633,utah,wayne
-110.76992797851562,38.15898895263672,2774,80634,utah,wayne
-111.40018463134766,38.15898895263672,2774,80635,utah,wayne
-111.40018463134766,38.14179992675781,2774,80636,utah,wayne
-111.61217498779297,38.14179992675781,2774,80637,utah,wayne
-111.61217498779297,38.15898895263672,2774,80638,utah,wayne
-111.85282135009766,38.15898895263672,2774,80639,utah,wayne
-111.85282135009766,38.227745056152344,2774,80640,utah,wayne
-111.85282135009766,38.428279876708984,2774,80641,utah,wayne
-111.81271362304688,38.44546890258789,2774,80642,utah,wayne
-111.78406524658203,38.474117279052734,2774,80643,utah,wayne
-111.7153091430664,38.50276184082031,2774,80644,utah,wayne
-111.8814697265625,41.41339111328125,2775,80646,utah,weber
-111.84136199951172,41.40192794799805,2775,80647,utah,weber
-111.79552459716797,41.40192794799805,2775,80648,utah,weber
-111.77833557128906,41.37328338623047,2775,80649,utah,weber
-111.74968719482422,41.37328338623047,2775,80650,utah,weber
-111.72677612304688,41.41911697387695,2775,80651,utah,weber
-111.57779693603516,41.41911697387695,2775,80652,utah,weber
-111.55488586425781,41.41911697387695,2775,80653,utah,weber
-111.52622985839844,41.41911697387695,2775,80654,utah,weber
-111.49185180664062,41.41911697387695,2775,80655,utah,weber
-111.48612213134766,41.396202087402344,2775,80656,utah,weber
-111.45748138427734,41.37328338623047,2775,80657,utah,weber
-111.44601440429688,41.35609436035156,2775,80658,utah,weber
-111.45748138427734,41.338905334472656,2775,80659,utah,weber
-111.46321105957031,41.298797607421875,2775,80660,utah,weber
-111.45175170898438,41.27587890625,2775,80661,utah,weber
-111.51477813720703,41.230045318603516,2775,80662,utah,weber
-111.60072326660156,41.23577117919922,2775,80663,utah,weber
-111.64656066894531,41.212852478027344,2775,80664,utah,weber
-111.7153091430664,41.201393127441406,2775,80665,utah,weber
-111.7726058959961,41.21858215332031,2775,80666,utah,weber
-111.8642807006836,41.201393127441406,2775,80667,utah,weber
-111.87574005126953,41.16701889038086,2775,80668,utah,weber
-111.87001037597656,41.13263702392578,2775,80669,utah,weber
-111.96168518066406,41.13263702392578,2775,80670,utah,weber
-111.97886657714844,41.144100189208984,2775,80671,utah,weber
-112.00179290771484,41.144100189208984,2775,80672,utah,weber
-112.17367553710938,41.144100189208984,2775,80673,utah,weber
-112.48880004882812,41.0868034362793,2775,80674,utah,weber
-112.40286254882812,41.201393127441406,2775,80675,utah,weber
-112.31118774414062,41.33317565917969,2775,80676,utah,weber
-112.05908966064453,41.338905334472656,2775,80677,utah,weber
-112.00752258300781,41.35609436035156,2775,80678,utah,weber
-111.96168518066406,41.3675537109375,2775,80679,utah,weber
-111.97886657714844,41.384742736816406,2775,80680,utah,weber
-111.97314453125,41.42484664916992,2775,80681,utah,weber
-111.93875885009766,41.430580139160156,2775,80682,utah,weber
-111.92157745361328,41.41339111328125,2775,80683,utah,weber
-111.90438842773438,41.40766143798828,2775,80684,utah,weber
-111.8814697265625,41.41339111328125,2775,80685,utah,weber
-73.32714080810547,44.2724494934082,2776,80687,vermont,addison
-73.252655029296875,44.260990142822266,2776,80688,vermont,addison
-73.0349349975586,44.28963851928711,2776,80689,vermont,addison
-73.0349349975586,44.312557220458984,2776,80690,vermont,addison
-72.99482727050781,44.30109405517578,2776,80691,vermont,addison
-72.96617126464844,44.18650436401367,2776,80692,vermont,addison
-72.95471954345703,44.18650436401367,2776,80693,vermont,addison
-72.92033386230469,44.077640533447266,2776,80694,vermont,addison
-72.891693115234375,44.077640533447266,2776,80695,vermont,addison
-72.73699188232422,44.031803131103516,2776,80696,vermont,addison
-72.80574798583984,43.93440246582031,2776,80697,vermont,addison
-72.86304473876953,43.859920501708984,2776,80698,vermont,addison
-72.87450408935547,43.859920501708984,2776,80699,vermont,addison
-72.8802261352539,43.900028228759766,2776,80700,vermont,addison
-72.937530517578125,43.88283920288086,2776,80701,vermont,addison
-72.9719009399414,43.88283920288086,2776,80702,vermont,addison
-72.96044158935547,43.83127212524414,2776,80703,vermont,addison
-73.01773834228516,43.814083099365234,2776,80704,vermont,addison
-73.05211639404297,43.854190826416016,2776,80705,vermont,addison
-73.16670989990234,43.84845733642578,2776,80706,vermont,addison
-73.18389892578125,43.84273147583008,2776,80707,vermont,addison
-73.229736328125,43.84273147583008,2776,80708,vermont,addison
-73.229736328125,43.768245697021484,2776,80709,vermont,addison
-73.37297058105469,43.74532699584961,2776,80710,vermont,addison
-73.36724853515625,43.77397537231445,2776,80711,vermont,addison
-73.37297058105469,43.79116439819336,2776,80712,vermont,addison
-73.390167236328125,43.814083099365234,2776,80713,vermont,addison
-73.390167236328125,43.854190826416016,2776,80714,vermont,addison
-73.3958969116211,43.89429473876953,2776,80715,vermont,addison
-73.41307830810547,43.93440246582031,2776,80716,vermont,addison
-73.4245376586914,43.96878433227539,2776,80717,vermont,addison
-73.4245376586914,44.008888244628906,2776,80718,vermont,addison
-73.45318603515625,44.066184997558594,2776,80719,vermont,addison
-73.41880798339844,44.13493728637695,2776,80720,vermont,addison
-73.41307830810547,44.169315338134766,2776,80721,vermont,addison
-73.3958969116211,44.19223403930664,2776,80722,vermont,addison
-73.344329833984375,44.23234176635742,2776,80723,vermont,addison
-73.32714080810547,44.2724494934082,2776,80724,vermont,addison
-73.26984405517578,43.315608978271484,2777,80726,vermont,bennington
-72.99482727050781,43.30414962768555,2777,80727,vermont,bennington
-72.99482727050781,43.29269027709961,2777,80728,vermont,bennington
-72.9719009399414,43.28123092651367,2777,80729,vermont,bennington
-72.96617126464844,43.30414962768555,2777,80730,vermont,bennington
-72.8687744140625,43.29841995239258,2777,80731,vermont,bennington
-72.82293701171875,43.29841995239258,2777,80732,vermont,bennington
-72.81720733642578,43.2583122253418,2777,80733,vermont,bennington
-72.840118408203125,43.2583122253418,2777,80734,vermont,bennington
-72.8515853881836,43.201019287109375,2777,80735,vermont,bennington
-72.85731506347656,43.201019287109375,2777,80736,vermont,bennington
-72.8687744140625,43.109344482421875,2777,80737,vermont,bennington
-73.00627899169922,43.109344482421875,2777,80738,vermont,bennington
-73.01773834228516,42.93172836303711,2777,80739,vermont,bennington
-72.92606353759766,42.92026901245117,2777,80740,vermont,bennington
-72.92606353759766,42.73691940307617,2777,80741,vermont,bennington
-73.029205322265625,42.73691940307617,2777,80742,vermont,bennington
-73.28130340576172,42.742652893066406,2777,80743,vermont,bennington
-73.28130340576172,42.788490295410156,2777,80744,vermont,bennington
-73.28130340576172,42.817138671875,2777,80745,vermont,bennington
-73.27557373046875,42.84005355834961,2777,80746,vermont,bennington
-73.28130340576172,42.8973503112793,2777,80747,vermont,bennington
-73.28130340576172,42.94318389892578,2777,80748,vermont,bennington
-73.28130340576172,42.994754791259766,2777,80749,vermont,bennington
-73.27557373046875,43.07496643066406,2777,80750,vermont,bennington
-73.26984405517578,43.109344482421875,2777,80751,vermont,bennington
-73.27557373046875,43.160911560058594,2777,80752,vermont,bennington
-73.28130340576172,43.18955612182617,2777,80753,vermont,bennington
-73.26984405517578,43.315608978271484,2777,80754,vermont,bennington
-71.9463119506836,44.77092361450195,2778,80756,vermont,caledonia
-71.8546371459961,44.719356536865234,2778,80757,vermont,caledonia
-71.91766357421875,44.64487075805664,2778,80758,vermont,caledonia
-71.8546371459961,44.61049270629883,2778,80759,vermont,caledonia
-71.91766357421875,44.5360107421875,2778,80760,vermont,caledonia
-71.871826171875,44.48444366455078,2778,80761,vermont,caledonia
-71.88328552246094,44.472984313964844,2778,80762,vermont,caledonia
-71.894744873046875,44.45006561279297,2778,80763,vermont,caledonia
-71.91766357421875,44.43860626220703,2778,80764,vermont,caledonia
-71.83744812011719,44.34120178222656,2778,80765,vermont,caledonia
-71.86609649658203,44.33547592163086,2778,80766,vermont,caledonia
-71.95777130126953,44.32974624633789,2778,80767,vermont,caledonia
-71.99214935302734,44.312557220458984,2778,80768,vermont,caledonia
-72.00933837890625,44.28963851928711,2778,80769,vermont,caledonia
-72.02652740478516,44.260990142822266,2778,80770,vermont,caledonia
-72.032257080078125,44.20369338989258,2778,80771,vermont,caledonia
-72.04944610595703,44.1635856628418,2778,80772,vermont,caledonia
-72.19268035888672,44.19223403930664,2778,80773,vermont,caledonia
-72.29008483886719,44.19223403930664,2778,80774,vermont,caledonia
-72.35884094238281,44.20369338989258,2778,80775,vermont,caledonia
-72.301544189453125,44.2724494934082,2778,80776,vermont,caledonia
-72.29581451416016,44.28390884399414,2778,80777,vermont,caledonia
-72.29008483886719,44.306827545166016,2778,80778,vermont,caledonia
-72.26716613769531,44.31828689575195,2778,80779,vermont,caledonia
-72.24424743652344,44.352664947509766,2778,80780,vermont,caledonia
-72.19841003417969,44.415687561035156,2778,80781,vermont,caledonia
-72.4161376953125,44.50735855102539,2778,80782,vermont,caledonia
-72.36457061767578,44.58757400512695,2778,80783,vermont,caledonia
-72.26143646240234,44.54174041748047,2778,80784,vermont,caledonia
-72.14684295654297,44.69643783569336,2778,80785,vermont,caledonia
-72.10673522949219,44.68497848510742,2778,80786,vermont,caledonia
-72.11246490478516,44.74800491333008,2778,80787,vermont,caledonia
-72.032257080078125,44.70216751098633,2778,80788,vermont,caledonia
-71.9463119506836,44.77092361450195,2778,80789,vermont,caledonia
-72.95471954345703,44.18650436401367,2779,80791,vermont,chittenden
-72.96617126464844,44.18650436401367,2779,80792,vermont,chittenden
-72.99482727050781,44.30109405517578,2779,80793,vermont,chittenden
-73.0349349975586,44.312557220458984,2779,80794,vermont,chittenden
-73.0349349975586,44.28963851928711,2779,80795,vermont,chittenden
-73.252655029296875,44.260990142822266,2779,80796,vermont,chittenden
-73.32714080810547,44.2724494934082,2779,80797,vermont,chittenden
-73.32714080810547,44.306827545166016,2779,80798,vermont,chittenden
-73.32714080810547,44.36412048339844,2779,80799,vermont,chittenden
-73.3214111328125,44.42142105102539,2779,80800,vermont,chittenden
-73.3328628540039,44.472984313964844,2779,80801,vermont,chittenden
-73.35005950927734,44.513092041015625,2779,80802,vermont,chittenden
-73.37297058105469,44.54746627807617,2779,80803,vermont,chittenden
-73.37297058105469,44.57038497924805,2779,80804,vermont,chittenden
-73.32714080810547,44.58184814453125,2779,80805,vermont,chittenden
-73.28702545166016,44.59330368041992,2779,80806,vermont,chittenden
-73.27557373046875,44.604766845703125,2779,80807,vermont,chittenden
-73.25838470458984,44.6334114074707,2779,80808,vermont,chittenden
-73.229736328125,44.70216751098633,2779,80809,vermont,chittenden
-73.229736328125,44.719356536865234,2779,80810,vermont,chittenden
-73.19535827636719,44.70216751098633,2779,80811,vermont,chittenden
-73.05211639404297,44.65060043334961,2779,80812,vermont,chittenden
-72.92606353759766,44.621952056884766,2779,80813,vermont,chittenden
-72.86304473876953,44.564659118652344,2779,80814,vermont,chittenden
-72.81720733642578,44.54746627807617,2779,80815,vermont,chittenden
-72.83438873291016,44.513092041015625,2779,80816,vermont,chittenden
-72.81147766113281,44.50735855102539,2779,80817,vermont,chittenden
-72.82293701171875,44.45579528808594,2779,80818,vermont,chittenden
-72.845855712890625,44.398502349853516,2779,80819,vermont,chittenden
-72.81720733642578,44.398502349853516,2779,80820,vermont,chittenden
-72.83438873291016,44.358394622802734,2779,80821,vermont,chittenden
-72.87450408935547,44.358394622802734,2779,80822,vermont,chittenden
-72.91461181640625,44.28963851928711,2779,80823,vermont,chittenden
-72.90888214111328,44.28390884399414,2779,80824,vermont,chittenden
-72.95471954345703,44.18650436401367,2779,80825,vermont,chittenden
-71.50513458251953,45.011566162109375,2780,80827,vermont,essex
-71.533782958984375,45.00010299682617,2780,80828,vermont,essex
-71.54524230957031,44.982913970947266,2780,80829,vermont,essex
-71.5280532836914,44.925621032714844,2780,80830,vermont,essex
-71.5280532836914,44.89124298095703,2780,80831,vermont,essex
-71.59107971191406,44.79956817626953,2780,80832,vermont,essex
-71.625457763671875,44.74800491333008,2780,80833,vermont,essex
-71.56815338134766,44.63914108276367,2780,80834,vermont,essex
-71.55097198486328,44.59903335571289,2780,80835,vermont,essex
-71.56242370605469,44.58184814453125,2780,80836,vermont,essex
-71.579620361328125,44.55319595336914,2780,80837,vermont,essex
-71.59107971191406,44.513092041015625,2780,80838,vermont,essex
-71.60253143310547,44.49590301513672,2780,80839,vermont,essex
-71.64836883544922,44.45006561279297,2780,80840,vermont,essex
-71.69420623779297,44.42142105102539,2780,80841,vermont,essex
-71.75150299072266,44.398502349853516,2780,80842,vermont,essex
-71.77442169189453,44.38703918457031,2780,80843,vermont,essex
-71.80879974365234,44.358394622802734,2780,80844,vermont,essex
-71.83744812011719,44.34120178222656,2780,80845,vermont,essex
-71.91766357421875,44.43860626220703,2780,80846,vermont,essex
-71.894744873046875,44.45006561279297,2780,80847,vermont,essex
-71.88328552246094,44.472984313964844,2780,80848,vermont,essex
-71.871826171875,44.48444366455078,2780,80849,vermont,essex
-71.91766357421875,44.5360107421875,2780,80850,vermont,essex
-71.8546371459961,44.61049270629883,2780,80851,vermont,essex
-71.91766357421875,44.64487075805664,2780,80852,vermont,essex
-71.8546371459961,44.719356536865234,2780,80853,vermont,essex
-71.9463119506836,44.77092361450195,2780,80854,vermont,essex
-71.9635009765625,44.78238296508789,2780,80855,vermont,essex
-71.87755584716797,44.879783630371094,2780,80856,vermont,essex
-71.90047454833984,44.89697265625,2780,80857,vermont,essex
-71.8890151977539,45.02302169799805,2780,80858,vermont,essex
-71.50513458251953,45.011566162109375,2780,80859,vermont,essex
-72.5822982788086,44.78238296508789,2781,80861,vermont,franklin
-72.616668701171875,44.79956817626953,2781,80862,vermont,franklin
-72.74845123291016,44.78238296508789,2781,80863,vermont,franklin
-72.78282928466797,44.7250862121582,2781,80864,vermont,franklin
-72.794281005859375,44.7250862121582,2781,80865,vermont,franklin
-72.80574798583984,44.713626861572266,2781,80866,vermont,franklin
-72.81720733642578,44.69643783569336,2781,80867,vermont,franklin
-72.85731506347656,44.7078971862793,2781,80868,vermont,franklin
-72.885955810546875,44.667789459228516,2781,80869,vermont,franklin
-72.89742279052734,44.65633010864258,2781,80870,vermont,franklin
-72.91461181640625,44.65060043334961,2781,80871,vermont,franklin
-72.931793212890625,44.63914108276367,2781,80872,vermont,franklin
-72.92606353759766,44.621952056884766,2781,80873,vermont,franklin
-73.05211639404297,44.65060043334961,2781,80874,vermont,franklin
-73.19535827636719,44.70216751098633,2781,80875,vermont,franklin
-73.229736328125,44.719356536865234,2781,80876,vermont,franklin
-73.24119567871094,44.776649475097656,2781,80877,vermont,franklin
-73.23546600341797,44.822486877441406,2781,80878,vermont,franklin
-73.22400665283203,44.83967590332031,2781,80879,vermont,franklin
-73.2125473022461,44.851139068603516,2781,80880,vermont,franklin
-73.2125473022461,44.868324279785156,2781,80881,vermont,franklin
-73.206817626953125,44.89697265625,2781,80882,vermont,franklin
-73.2125473022461,44.914161682128906,2781,80883,vermont,franklin
-73.24119567871094,44.93135070800781,2781,80884,vermont,franklin
-73.246917724609375,44.94281005859375,2781,80885,vermont,franklin
